id,name,X,Y,area,subcatchment,river,catchment,country,strahler,pfafstetter,rl1.5,rl2,rl5,rl10,rl20,rl50,rl100,rl200,rl500,n_events_obs,TP,FN,FP,recall,precision,f1
1991,L'Erdre [Totale] à Nantes [Saint Felix],3452500,2752500,950,Erdre,L'Erdre,Loire,FR,,1211,60.800,73.100,103.200,123.200,142.300,167.100,185.700,204.200,228.600,1,1.000,0.000,0.000,1.000,1.000,1.000
1992,La Sevre Nantaise [Totale] à Nantes [Pont-Rousseau],3452500,2737500,2375,La Sevre,La Sevre Nantaise,Loire,FR,,1411,201.800,237.800,326.400,385.000,441.200,514.000,568.600,623.000,694.700,1,1.000,0.000,0.000,1.000,1.000,1.000
1993,Hracholusky Mze,4552500,2967500,1650,Vltava,Uhlava,Elbe,CZ,4.000,12241,15.000,25.500,51.200,68.200,84.500,105.700,121.500,137.300,158.200,2,2.000,0.000,1.000,1.000,0.667,0.800
1994,Lhota Radbuza,4562500,2957500,1275,Vltava,Uhlava,Elbe,CZ,4.000,12261,55.900,77.100,129.100,163.600,196.700,239.400,271.500,303.500,345.600,0,0.000,0.000,0.000,,,
1995,PAPPILANKOSKI,4942500,4287500,1350,Kokemaenjoki-Archipelago Sea-Bothnian Sea,Eurajoki,Eurajoki,FI,1.000,1,24.600,28.300,37.400,43.500,49.300,56.800,62.500,68.100,75.500,0,0.000,0.000,0.000,,,
1996,KEPPO,4952500,4537500,4050,Lapuanjoki,Lapuanjoki,Lapuanjoki,FI,1.000,1,149.900,176.500,242.200,285.700,327.400,381.400,421.800,462.100,515.300,0,0.000,0.000,0.000,,,
1997,SAARENPAA,4987500,4612500,1050,Lestijoki,Lestijoki,Lestijoki,FI,1.000,1,54.800,67.500,98.800,119.500,139.400,165.100,184.400,203.600,228.900,0,0.000,0.000,0.000,,,
1998,TOLPANKOSKI (PYHANKOSKI),5007500,4662500,3650,Pyhtjoki,Tolpankoski,Pyhtjoki,FI,1.000,1,187.500,230.400,335.800,405.600,472.600,559.200,624.200,688.900,774.300,0,0.000,0.000,0.000,,,
1999,LUUJOKI HAARAN ALA PUOLELLE,5022500,4797500,1350,Oulujoki-Iijoki,Kuivajoki,Oulujoki-Iijoki,FI,1.000,1,103.300,121.600,166.700,196.600,225.200,262.300,290.100,317.800,354.300,0,0.000,0.000,0.000,,,
2000,SIMO,5012500,4797500,3125,Simojoki,Simojoki,Simojoki,FI,1.000,1,211.500,248.100,338.100,397.700,454.900,528.900,584.300,639.600,712.500,0,0.000,0.000,0.000,,,
2001,NIKAKOSKI (NEAR THE MOUTH),5007500,4637500,3525,Kalajoki,Kalajoki,Kalajoki,FI,1.000,1,174.800,208.800,292.400,347.800,400.900,469.600,521.100,572.500,640.200,0,0.000,0.000,0.000,,,
2002,SKATILA (LANSORSUND),4922500,4502500,4875,Kyronjoki,Kyronjoki,Kyronjoki,FI,1.000,1,233.600,276.700,382.800,453.100,520.500,607.700,673.000,738.200,824.100,1,0.000,1.000,0.000,0.000,,0.000
2003,OULUNKYLA (NEAR THE MOUTH),5147500,4207500,1875,Vantaa,Vantaanjoki,Vantaa,FI,1.000,1,101.500,117.400,156.400,182.200,206.900,239.000,263.000,287.000,318.500,0,0.000,0.000,0.000,,,
2004,"VUOSJARVI, HUOPANANKOSKI",5102500,4527500,2275,"Kymijoki, Keitele catchment",Huopanankoski,Kymijoki,FI,2.000,63,42.000,47.500,61.100,70.100,78.800,90.000,98.400,106.700,117.800,1,0.000,1.000,0.000,0.000,,0.000
2005,VAKKOLA (NEAR THE MOUTH),5177500,4242500,1275,Porvoonjoki,Porvoonjoki,Porvoonjoki,FI,1.000,1,51.600,61.000,84.000,99.200,113.800,132.700,146.900,161.000,179.600,0,0.000,0.000,0.000,,,
2006,KALTIMO,5332500,4552500,20525,Neva,Pielisjoki,Neva,FI,1.000,31,338.500,374.800,464.200,523.400,580.100,653.600,708.600,763.500,835.800,0,0.000,0.000,0.000,,,
2007,KALLAVESI-KONNUS-KARVIO,5227500,4497500,16250,Neva,Kallavesi,Neva,FI,3.000,22,292.800,329.300,419.100,478.600,535.600,609.400,664.800,719.900,792.600,0,0.000,0.000,0.000,,,
2008,HERFORS,4962500,4562500,2125,Coastal zone,Kruunupyyn,Ahtavan,FI,1.000,1,36.500,41.500,53.800,61.900,69.700,79.800,87.400,94.900,104.900,0,0.000,0.000,0.000,,,
2009,HAUKIPUDAS,5037500,4757500,11725,Iijoki,KIIMINGINJOKI,Kiiminginjoki,FI,1.000,1,451.900,527.200,712.500,835.200,952.900,1105.200,1219.400,1333.200,1483.200,0,0.000,0.000,0.000,,,
2010,MOVANAGHER,3272500,3662500,5175,Bann,Lower Bann,Bann,UK,1.000,1,289.500,335.500,448.600,523.500,595.300,688.300,758.000,827.400,919.000,0,0.000,0.000,0.000,,,
2011,NESET,4242500,4027500,3000,Moel,Neiden,Skien,NO,2.000,21,228.600,257.700,329.600,377.100,422.700,481.700,526.000,570.100,628.200,0,0.000,0.000,0.000,,,
2012,Redbrook,3452500,3252500,4100,Wye,Wye,Wye,UK,1.000,1,375.000,443.300,611.400,722.800,829.500,967.700,1071.300,1174.500,1310.600,0,0.000,0.000,0.000,,,
2013,HERRENHAUSEN,4292500,3257500,5375,Aller,Leine,Weser,DE,3.000,221,151.900,185.100,266.900,321.000,372.900,440.100,490.500,540.700,606.900,0,0.000,0.000,0.000,,,
2014,Drumnabuoy House,3212500,3647500,1850,Foyle,Mourne,Foyle,UK,1.000,1,415.100,491.800,680.400,805.200,925.000,1080.000,1196.200,1312.000,1464.700,1,0.000,1.000,1.000,0.000,0.000,0.000
2015,Nantgaredig,3352500,3287500,1150,R. Towy,Tywi,Towy,UK,1.000,1,279.000,337.000,479.900,574.500,665.200,782.700,870.700,958.400,1074.100,1,1.000,0.000,0.000,1.000,1.000,1.000
2016,ADELPHI WEIR,3507500,3447500,550,Mersey,Irwell,Mersey,UK,2.000,2,98.700,120.400,173.800,209.200,243.200,287.100,320.100,352.900,396.200,4,1.000,3.000,0.000,0.250,1.000,0.400
2018,THORVERTON,3377500,3167500,650,Exe,EXE,Exe,UK,1.000,1,85.800,99.800,134.300,157.200,179.100,207.400,228.700,249.800,277.800,2,0.000,2.000,0.000,0.000,,0.000
2019,GLAN TEIFI,3332500,3312500,900,Teifi,Teifi,Teifi,UK,1.000,1,154.400,182.600,252.100,298.200,342.300,399.500,442.300,485.000,541.300,1,0.000,1.000,0.000,0.000,,0.000
2020,BOARA PISANI,4462500,2447500,12350,Adige,Adige,Adige,IT,1.000,1,679.700,794.600,1077.400,1264.700,1444.300,1676.800,1851.000,2024.600,2253.600,0,0.000,0.000,0.000,,,
2021,La Midouze à Campagne,3462500,2367500,2475,Midouze,Midouze,Adour,FR,2.000,34,74.400,89.800,127.700,152.800,176.900,208.000,231.400,254.600,285.300,1,1.000,0.000,0.000,1.000,1.000,1.000
2022,GOCH,4047500,3187500,1275,Meuse,Niers,Rhine,DE,,2321,42.900,49.600,66.300,77.300,87.900,101.600,111.800,122.100,135.500,3,1.000,2.000,0.000,0.333,1.000,0.500
2023,CELLE,4332500,3277500,4675,Aller,Aller,Weser,DE,2.000,231,84.000,103.900,152.800,185.200,216.300,256.500,286.600,316.700,356.300,0,0.000,0.000,0.000,,,
2024,AFFOLDERN,4262500,3112500,1625,Fulda,Eder,Weser,DE,3.000,623,89.200,117.600,187.600,233.900,278.300,335.800,378.900,421.900,478.500,0,0.000,0.000,0.000,,,
2025,GREBENAU,4287500,3117500,3025,Fulda,Fulda,Weser,DE,2.000,631,110.400,130.700,180.700,213.700,245.500,286.600,317.300,348.000,388.500,0,0.000,0.000,0.000,,,
2026,KYSUCKE NOVE MESTO,4957500,2947500,1050,Vah,Kysuca,Danube,SK,,163201,176.400,219.100,324.100,393.700,460.400,546.800,611.500,676.000,761.000,0,0.000,0.000,0.000,,,
2027,ZDANA,5152500,2892500,4300,Tisa,Hornad,Danube,SK,,126311,167.700,207.600,305.900,370.900,433.300,514.100,574.600,634.900,714.400,0,0.000,0.000,0.000,,,
2028,ZALAAPATI,4867500,2647500,1650,Sio,Zala,Danube,HU,,152311,23.800,40.400,81.300,108.400,134.400,168.100,193.300,218.400,251.600,0,0.000,0.000,0.000,,,
2029,LOM,5382500,2397500,581848,Danube,Danube,Danube,BG,,71911,10489.300,11777.600,14948.000,17047.000,19060.500,21666.700,23619.700,25565.600,28132.800,0,0.000,0.000,0.000,,,
2030,STOROZHYNETS,5487500,2902500,850,Siret,Siret,Danube,UA,,43511,91.100,122.300,198.900,249.700,298.400,361.400,408.700,455.700,517.800,0,0.000,0.000,0.000,,,
2031,Tarnava Mare - BLAJ,5387500,2662500,5800,Tisa,Tarnava Mare,Danube,RO,,122411,55.800,69.300,102.400,124.400,145.500,172.700,193.100,213.500,240.300,0,0.000,0.000,0.000,,,
2032,Strei - PETRENI,5327500,2602500,1975,Tisa,Strei,Danube,RO,,122211,103.600,127.700,187.000,226.200,263.900,312.700,349.200,385.600,433.600,0,0.000,0.000,1.000,,0.000,0.000
2033,Kresna,5412500,2177500,6800,Strimonas,Strimonas,Strimonas,BG,1.000,3,68.200,98.600,173.200,222.700,270.100,331.500,377.500,423.300,483.800,0,0.000,0.000,2.000,,0.000,0.000
2034,ORADEA,5217500,2732500,2400,Tisa,Crisul Repede,Danube,RO,,124431,57.500,69.900,100.300,120.400,139.700,164.700,183.400,202.100,226.700,0,0.000,0.000,1.000,,0.000,0.000
2035,Podsused žicara,4782500,2537500,12225,Sava,Sava,Danube,HR,,109111,1561.700,1793.700,2364.700,2742.800,3105.500,3574.900,3926.700,4277.200,4739.600,0,0.000,0.000,0.000,,,
2036,Bajina Bašta,5087500,2367500,15025,Sava,Drina,Danube,BA,,102311,1057.000,1414.300,2293.700,2876.000,3434.500,4157.400,4699.100,5238.800,5950.900,1,1.000,0.000,1.000,1.000,0.500,0.667
2038,FOZ DO MOURO,2812500,2292500,15500,Minho,Minho,Minho,PT,1.000,111,1078.700,1265.100,1724.000,2027.800,2319.200,2696.500,2979.100,3260.800,3632.400,0,0.000,0.000,0.000,,,
2039,PONTE DE CANAVEZES,2807500,2192500,3250,Tamega,Tamega,Douro,PT,2.000,2111,569.000,646.700,837.800,964.400,1085.800,1242.900,1360.700,1478.000,1632.700,0,0.000,0.000,1.000,,0.000,0.000
2040,PONTE DE VOUZELA,2802500,2142500,675,Vouga,VOUGA,Vouga,PT,1.000,1,83.600,99.200,137.600,163.100,187.500,219.100,242.800,266.400,297.500,0,0.000,0.000,1.000,,0.000,0.000
2042,ABBEVILLE,3737500,3032500,5900,Somme,Somme,Somme,FR,1.000,1,184.300,222.100,315.300,377.000,436.200,512.900,570.300,627.500,702.900,0,0.000,0.000,0.000,,,
2046,MONTJEAN,3507500,2757500,110500,Loire,Loire,Loire,FR,,1511,2814.900,3106.100,3822.600,4296.900,4752.000,5341.000,5782.300,6222.100,6802.300,0,0.000,0.000,1.000,,0.000,0.000
2047,VILLENEUVE LES SORINIERES,3462500,2737500,1650,La Sevre,La Goulaine,Loire,FR,,1431,134.600,158.000,215.500,253.600,290.100,337.400,372.800,408.100,454.700,1,1.000,0.000,0.000,1.000,1.000,1.000
2051,MONTIGNAC,3627500,2482500,3175,Vezere,Vezere,Dordogne,FR,2.000,4,311.800,361.600,484.200,565.400,643.300,744.100,819.600,894.800,994.100,0,0.000,0.000,0.000,,,
2053,MAS-D'AGENAIS,3542500,2417500,50350,"Garonne, below Lot",Garonne,Garonne,FR,1.000,131,2717.500,3121.500,4115.700,4774.000,5405.400,6222.700,6835.100,7445.400,8250.400,1,1.000,0.000,1.000,1.000,0.500,0.667
2058,CORBES ROC COURBE,3802500,2382500,600,Tarn,Tarn,Garonne,FR,2.000,431,197.700,249.300,376.500,460.700,541.400,646.000,724.300,802.300,905.300,0,0.000,0.000,0.000,,,
2059,STE CROIX VOLVESTRE,3602500,2277500,4700,"Garonne, below Salat",Garonne,Garonne,FR,1.000,551,473.300,553.700,751.500,882.500,1008.100,1170.700,1292.600,1414.000,1574.200,1,1.000,0.000,1.000,1.000,0.500,0.667
2062,CARCASSONNE,3702500,2267500,2800,Aude,Orbiel,Aude,FR,1.000,1,87.600,129.800,233.600,302.400,368.300,453.700,517.700,581.400,665.500,0,0.000,0.000,0.000,,,
2064,BEZIERS-TABARKA,3762500,2282500,1300,Orb,Orb,Orb,FR,1.000,1,81.000,157.900,347.100,472.400,592.600,748.100,864.700,980.800,1134.000,0,0.000,0.000,2.000,,0.000,0.000
2065,MESCLA,4092500,2297500,2800,Var,Var,Var,FR,1.000,1,364.100,474.200,745.000,924.400,1096.400,1319.100,1485.900,1652.200,1871.500,0,0.000,0.000,0.000,,,
2072,SAUZE ST MARTIN,3872500,2387500,1925,Rhone,Ardeche,Rhone,FR,2.000,321,534.300,687.300,1063.900,1313.100,1552.300,1861.800,2093.700,2324.800,2629.700,2,1.000,1.000,2.000,0.500,0.333,0.400
2083,FOURGUENONS,4042500,2712500,925,Saone,Ognon,Rhone,FR,3.000,661,84.800,96.700,125.800,145.100,163.600,187.600,205.600,223.500,247.100,0,0.000,0.000,3.000,,0.000,0.000
2088,ZRUC NAD SAZAVOU,4692500,2972500,1400,Vltava,Sazava,Elbe,CZ,3.000,12411,69.400,103.100,186.100,241.000,293.700,361.900,413.000,464.000,531.200,2,0.000,2.000,0.000,0.000,,0.000
2089,TURICE,4662500,3032500,2225,Jizera,Jizera,Elbe,CZ,2.000,14111,140.500,173.400,254.400,308.000,359.500,426.100,476.000,525.700,591.300,0,0.000,0.000,0.000,,,
2090,DASICE,4742500,3007500,625,"Elbe, headwaters",Loucna,Elbe,CZ,2.000,15211,19.200,35.100,74.300,100.300,125.100,157.400,181.500,205.600,237.300,0,0.000,0.000,0.000,,,
2092,BANOV (BANOVSKA KESA),4932500,2802500,3100,Vah,Nitra,Danube,SK,,162101,90.700,109.700,156.400,187.300,216.900,255.300,284.100,312.700,350.500,1,0.000,1.000,0.000,0.000,,0.000
2093,IPELSKY SOKOLEC,4977500,2807500,4875,Ipel,Ipel,Danube,SK,,154111,87.600,113.500,177.200,219.400,259.900,312.200,351.500,390.600,442.100,0,0.000,0.000,0.000,,,
2094,HOLISA,5042500,2847500,725,Ipel,Ipel,Danube,SK,,154111,24.700,35.100,60.700,77.700,93.900,115.000,130.800,146.500,167.200,1,0.000,1.000,0.000,0.000,,0.000
2095,MARTIN,4972500,2922500,875,Vah,Turiec,Danube,SK,,163401,41.600,55.000,87.900,109.700,130.600,157.700,178.000,198.200,224.900,2,0.000,2.000,0.000,0.000,,0.000
2096,TURNA NAD BODVOU,5122500,2892500,675,Tisa,Bodvaj,Danube,SK,,126221,18.800,26.900,46.700,59.800,72.300,88.600,100.800,113.000,129.000,1,0.000,1.000,0.000,0.000,,0.000
2097,KOSICKE OLSANY,5152500,2912500,1175,Tisa,Torysa,Danube,SK,,126321,66.400,88.100,141.700,177.200,211.300,255.400,288.400,321.300,364.700,0,0.000,0.000,0.000,,,
2098,UDAVSKE,5192500,2947500,500,Tisa,Udava,Danube,SK,,128224,41.800,50.800,73.100,87.800,102.000,120.300,134.000,147.700,165.700,0,0.000,0.000,0.000,,,
2100,ANTISANTI,4272500,2117500,650,Tavignano,Tavignano,Tavignano,FR,1.000,1,49.800,70.900,122.800,157.100,190.100,232.700,264.700,296.600,338.600,1,0.000,1.000,1.000,0.000,0.000,0.000
2116,TRILLO,3257500,2042500,3400,Tagus,Tagus,Tagus,ES,1.000,911,37.300,45.400,65.300,78.500,91.200,107.600,119.900,132.100,148.200,2,1.000,1.000,1.000,0.500,0.500,0.500
2118,PUENTE MORENA,3102500,1867500,2450,Jabalon,Jabalon,Guadiana,ES,2.000,1411,6.900,16.100,38.800,53.800,68.200,86.900,100.900,114.800,133.200,0,0.000,0.000,0.000,,,
2119,QUINTANAR,3197500,1932500,925,Ciguela,Ciguela,Guadiana,ES,2.000,1631,2.200,9.500,27.200,39.000,50.200,64.800,75.800,86.700,101.000,0,0.000,0.000,0.000,,,
2120,EL DOCTOR,3027500,1767500,25225,Guadajoz,Guadalquivir,Guadalquivir,ES,1.000,711,203.700,301.900,543.500,703.500,856.900,1055.500,1204.300,1352.600,1548.300,0,0.000,0.000,1.000,,0.000,0.000
2122,HAMOIR(TABREUX),4002500,3042500,1600,Meuse,Ourthe,Rhine,BE,,2451,122.300,142.800,193.200,226.600,258.600,300.100,331.100,362.100,402.900,1,1.000,0.000,0.000,1.000,1.000,1.000
2125,EL CHONO,3192500,1647500,625,Andarax,Nacimiento,Andarax,ES,,2,6.900,12.200,25.300,33.900,42.200,52.900,61.000,69.000,79.500,2,0.000,2.000,1.000,0.000,0.000,0.000
2126,MARTORELL,3647500,2077500,4500,Llobregat,Llobregat,Llobregat,ES,1.000,1,127.800,191.500,348.400,452.200,551.800,680.700,777.300,873.600,1000.500,0,0.000,0.000,0.000,,,
2127,RODA DE TER,3682500,2127500,1500,Ter,Ter,Ter,ES,1.000,1,63.900,94.100,168.500,217.800,265.100,326.200,372.000,417.700,478.000,0,0.000,0.000,0.000,,,
2128,VASSBOTTEN,4412500,3972500,575,Glomma,ENNINGDALSAELVEN,Enningdalsaelven,SE,1.000,1,28.000,32.000,42.000,48.500,54.800,63.000,69.100,75.200,83.200,0,0.000,0.000,0.000,,,
2129,NEDRE ABISKOJOKK,4692500,5052500,1425,"Tornealven, section to Lainioalven",TORNETRAESK,Torne,SE,1.000,5,113.400,127.800,163.200,186.600,209.100,238.200,260.000,281.700,310.400,1,0.000,1.000,0.000,0.000,,0.000
2130,GROETSJOEN,4452500,4307500,575,Osterdal,Groetsjoen,Dal,SE,3.000,42,36.700,41.800,54.300,62.700,70.600,81.000,88.700,96.400,106.600,0,0.000,0.000,0.000,,,
2131,TOREBRO KRV (POWERSTATION),4577500,3667500,3775,Helge,Helge,Helge,SE,1.000,1,135.700,153.600,197.700,227.000,255.000,291.300,318.500,345.600,381.300,0,0.000,0.000,0.000,,,
2137,NIEMISEL,4867500,4812500,3850,Ranealven,Ranealven,Ranealven,SE,1.000,1,172.100,198.400,263.200,306.000,347.200,400.400,440.300,480.000,532.400,0,0.000,0.000,0.000,,,
2140,STEIN-KREMS,4732500,2822500,96025,Danube,Danube,Danube,AT,,191311,4936.600,5698.800,7574.500,8816.500,10007.700,11549.700,12705.200,13856.500,15375.400,1,0.000,1.000,0.000,0.000,,0.000
2142,WIEN-NUSSDORF,4792500,2812500,101825,Danube,Danube,Danube,AT,,191111,4907.700,5692.800,7625.000,8904.300,10131.500,11719.800,12910.100,14096.000,15660.700,1,0.000,1.000,0.000,0.000,,0.000
2145,LANDSCHA,4747500,2647500,8425,Drava,Mur,Danube,AT,,142311,400.100,479.500,674.800,804.100,928.100,1088.700,1209.000,1328.900,1487.000,0,0.000,0.000,0.000,,,
2146,FROHNLEITEN,4722500,2697500,6675,Drava,Mur,Danube,AT,,142311,362.700,435.900,615.800,735.000,849.300,997.300,1108.100,1218.600,1364.300,0,0.000,0.000,0.000,,,
2147,KINDTHAL,4732500,2727500,725,Drava,Muerz,Danube,AT,,142411,61.300,76.800,115.100,140.400,164.600,196.100,219.600,243.100,274.100,1,0.000,1.000,0.000,0.000,,0.000
2148,TSIMOVO,5267500,1902500,625,Arachthos,ARACHTHOS,Arachthos,GR,1.000,1,48.600,78.300,151.500,199.900,246.400,306.500,351.500,396.400,455.700,4,0.000,4.000,1.000,0.000,0.000,0.000
2149,AVLAKION,5307500,1857500,1550,Akheloos,Acheloos Potamos,Akheloos,GR,1.000,1,87.000,132.400,244.100,318.100,389.000,480.800,549.600,618.200,708.700,4,1.000,3.000,6.000,0.250,0.143,0.182
2150,SCHWAIBACH,4172500,2807500,975,Kinzig,KINZIG (TRIB. RHEIN),Rhine,DE,,11611,135.200,153.100,197.200,226.300,254.300,290.500,317.600,344.600,380.300,0,0.000,0.000,1.000,,0.000,0.000
2151,STEIN,4267500,2902500,1950,Neckar,KOCHER,Rhine,DE,,10211,220.900,259.400,354.100,416.800,477.000,554.800,613.200,671.300,748.000,0,0.000,0.000,0.000,,,
2153,RHEINFELDEN,4147500,2717500,34675,Rhine,Rhine,Rhine,DE,,11711,2361.900,2580.900,3120.000,3476.900,3819.300,4262.400,4594.500,4925.300,5361.900,1,1.000,0.000,1.000,1.000,0.500,0.667
2154,VLOTHO,4247500,3232500,17625,"Weser, below Diemel",Weser,Weser,DE,1.000,311,580.200,662.900,866.600,1001.400,1130.700,1298.100,1423.500,1548.500,1713.400,0,0.000,0.000,0.000,,,
2155,GREENE,4317500,3192500,2875,Aller,Leine,Weser,DE,3.000,221,87.200,108.300,160.300,194.700,227.700,270.400,302.400,334.300,376.400,0,0.000,0.000,0.000,,,
2156,MARKLENDORF,4307500,3282500,7800,Aller,Aller,Weser,DE,2.000,231,121.900,149.100,215.800,260.100,302.500,357.400,398.500,439.500,493.600,0,0.000,0.000,0.000,,,
2158,SCHMITTLOTHEIM,4242500,3117500,1250,Fulda,Eder,Weser,DE,3.000,623,131.900,156.000,215.500,254.800,292.600,341.500,378.100,414.600,462.700,0,0.000,0.000,0.000,,,
2159,GUNTERSHAUSEN,4282500,3122500,6425,Fulda,Fulda,Weser,DE,2.000,611,218.800,265.700,381.100,457.500,530.700,625.600,696.700,767.500,860.900,0,0.000,0.000,0.000,,,
2160,ROTENBURG,4302500,3097500,2550,Fulda,Fulda,Weser,DE,2.000,631,103.600,122.900,170.300,201.700,231.800,270.800,300.000,329.100,367.500,0,0.000,0.000,0.000,,,
2161,SCHWARMSTEDT,4292500,3277500,6375,Aller,Leine,Weser,DE,3.000,221,165.600,200.500,286.600,343.600,398.200,468.900,522.000,574.800,644.400,0,0.000,0.000,0.000,,,
2162,ALLENDORF,4312500,3132500,5425,Werra,Werra,Weser,DE,2.000,811,216.800,261.000,369.800,441.800,510.800,600.200,667.200,733.900,822.000,0,0.000,0.000,0.000,,,
2163,HELDRA,4337500,3112500,4325,Werra,Werra,Weser,DE,2.000,811,199.600,245.900,359.700,435.100,507.400,600.900,671.000,740.900,833.100,0,0.000,0.000,0.000,,,
2164,BODENWERDER,4287500,3202500,16025,"Weser, below Diemel",Weser,Weser,DE,1.000,311,537.700,616.200,809.300,937.100,1059.700,1218.400,1337.400,1455.900,1612.200,0,0.000,0.000,0.000,,,
2165,DOERVERDEN,4267500,3292500,22175,"Weser, below Diemel",Weser,Weser,DE,1.000,311,693.700,783.400,1003.900,1150.000,1290.100,1471.400,1607.300,1742.700,1921.300,0,0.000,0.000,0.000,,,
2166,KARLSHAFEN,4282500,3172500,14975,"Weser, below Diemel",Weser,Weser,DE,1.000,311,514.800,592.600,784.100,910.800,1032.400,1189.900,1307.800,1425.400,1580.400,0,0.000,0.000,0.000,,,
2167,LIEBENAU,4262500,3272500,20175,"Weser, below Diemel",Weser,Weser,DE,1.000,311,664.200,756.100,982.100,1131.800,1275.400,1461.300,1600.600,1739.300,1922.400,0,0.000,0.000,0.000,,,
2168,WAHMBECK,4292500,3167500,13050,Weser,Weser,Weser,DE,1.000,511,471.500,545.500,727.700,848.400,964.100,1113.900,1226.100,1338.000,1485.500,0,0.000,0.000,0.000,,,
2169,DALUM,4132500,3282500,4950,Ems,Ems,Ems,DE,1.000,1,197.700,237.500,335.300,400.100,462.300,542.700,603.000,663.100,742.300,0,0.000,0.000,0.000,,,
2170,GREVEN,4157500,3222500,2925,Ems,Ems,Ems,DE,1.000,1,142.000,169.700,237.900,283.100,326.500,382.600,424.600,466.500,521.800,0,0.000,0.000,1.000,,0.000,0.000
2171,RHEINE UNTERSCHLEUSE UP,4142500,3247500,3750,Ems,Ems,Ems,DE,1.000,1,172.900,209.300,298.800,358.100,415.000,488.600,543.700,598.700,671.200,0,0.000,0.000,0.000,,,
2173,BIENENBUETTEL,4352500,3342500,1450,Elbe,Ilmenau,Elbe,DE,2.000,1121,36.700,45.100,65.700,79.400,92.500,109.500,122.200,134.900,151.600,0,0.000,0.000,0.000,,,
2174,Rudolstadt,4412500,3067500,2675,Saale,Saale,Elbe,DE,2.000,4511,131.500,162.000,237.100,286.800,334.500,396.200,442.500,488.500,549.300,3,0.000,3.000,0.000,0.000,,0.000
2175,RATHENOW (HAUPTSCHLEUSE),4477500,3282500,18800,Havel,Havel,Elbe,DE,2.000,2111,189.100,231.200,334.900,403.600,469.400,554.700,618.600,682.200,766.200,0,0.000,0.000,1.000,,0.000,0.000
2176,RATHENOW HAUPTSCHLEUSE UP,4477500,3272500,18675,Havel,Havel,Elbe,DE,2.000,2111,188.500,230.600,334.400,403.100,469.000,554.300,618.200,681.900,765.900,0,0.000,0.000,1.000,,0.000,0.000
2177,KETZIN,4507500,3262500,16075,Havel,Havel,Elbe,DE,2.000,2111,171.400,211.800,311.200,377.000,440.200,521.900,583.100,644.100,724.600,0,0.000,0.000,1.000,,0.000,0.000
2178,SPREMBERG,4622500,3172500,2250,Havel,Spree,Elbe,DE,3.000,2211,44.500,55.000,80.900,98.000,114.500,135.800,151.700,167.600,188.600,0,0.000,0.000,0.000,,,
2179,Bad Suelze,4492500,3452500,625,Recknitz,Recknitz,Recknitz,DE,1.000,1,10.600,18.600,38.200,51.200,63.600,79.700,91.800,103.900,119.800,1,0.000,1.000,0.000,0.000,,0.000
2180,KLEMPENOW,4537500,3407500,1225,Peene,TOLLENSE,Peene,DE,1.000,1,20.000,26.600,42.600,53.300,63.500,76.700,86.600,96.400,109.500,2,0.000,2.000,0.000,0.000,,0.000
2181,REGENSBURG/SCHWABELWEIS,4472500,2882500,32550,Danube,Danube,Danube,DE,,211511,1258.100,1427.500,1844.200,2120.200,2384.800,2727.400,2984.200,3240.000,3577.400,0,0.000,0.000,0.000,,,
2182,Lenggries,4437500,2732500,1425,Isar,Isar,Danube,DE,,211213,162.300,204.100,306.800,374.900,440.200,524.700,588.000,651.000,734.300,0,0.000,0.000,0.000,,,
2183,BRONZOLO (BRANZOLL),4422500,2582500,6975,Adige,Adige,Adige,IT,1.000,1,402.400,473.000,646.700,761.800,872.100,1015.000,1122.000,1228.700,1369.400,1,0.000,1.000,0.000,0.000,,0.000
2184,TRENTO,4407500,2552500,9575,Adige,Adige,Adige,IT,1.000,1,527.600,622.100,854.600,1008.500,1156.200,1347.300,1490.600,1633.300,1821.500,1,0.000,1.000,0.000,0.000,,0.000
2185,ALLOGGIAMENTO IDRAULICO,4637500,2127500,1925,Pescara,ATERNO,Pescara,IT,1.000,1,98.300,131.700,213.800,268.100,320.200,387.700,438.200,488.600,555.100,2,0.000,2.000,0.000,0.000,,0.000
2186,S.SAMUELE DI CAFIERO,4837500,2042500,2800,Ofanto,OFANTO,Ofanto,IT,1.000,1,55.900,80.400,140.900,180.900,219.300,269.000,306.200,343.300,392.200,0,0.000,0.000,2.000,,0.000,0.000
